shipment_id,origin,destination,transport_mode,shipment_date,planned_delivery_days,actual_delivery_days,month,season,weather_risk_score,customs_complexity_score,port_congestion_level,supplier_reliability_score,delay_days,delay_category,trade_value_usd,commodity_type,is_peak_season,high_customs_risk,high_congestion,unreliable_supplier,route_length_category,composite_risk_score
SH1109,Kolkata,Delhi,Rail,2024-06-15,3,6,6,Summer,0.411,5.66,2.05,0.962,3,Minor Delay,15476.73546837146,Food,1,1,1,0,Short,2.3022
SH1110,Shenzhen,Long Beach,Maritime,2024-09-13,16,22,9,Fall,0.223,5.94,0.63,0.888,6,Major Delay,156164.44528015482,Food,0,1,0,0,Medium,2.0120999999999998
SH1111,Mumbai,Felixstowe,Maritime,2024-02-04,18,25,2,Winter,0.21,4.57,0.15,0.433,7,Major Delay,10218.386460720109,Electronics,1,1,0,1,Long,1.5922500000000002
SH1112,Rotterdam,New York,Maritime,2024-02-18,12,12,2,Winter,0.163,3.79,0.11,0.799,0,On-Time,9639.00128820857,Textiles,1,0,0,0,Medium,1.24735
SH1113,Delhi,Mumbai,Rail,2024-07-19,2,2,7,Summer,0.085,3.08,0.25,0.95,0,On-Time,13181.262685445947,Electronics,1,0,0,0,Short,1.0159999999999998
SH1114,Kolkata,Delhi,Rail,2024-10-15,3,5,10,Fall,0.096,3.92,2.45,0.767,2,Minor Delay,196462.8637310326,Electronics,0,0,1,0,Short,1.86595
SH1115,Rotterdam,New York,Maritime,2024-04-30,12,24,4,Spring,0.292,4.33,0.1,0.472,12,Major Delay,57237.466792753585,Chemicals,0,1,0,1,Medium,1.5143999999999997
SH1116,Paris,Lyon,Rail,2024-04-26,1,1,4,Spring,0.12,1.96,1.58,0.612,0,On-Time,34644.558571571724,Electronics,0,0,0,1,Short,1.104
SH1117,Hamburg,Charleston,Maritime,2024-02-06,13,16,2,Winter,0.642,3.24,3.26,0.844,3,Minor Delay,208941.5314419215,Electronics,1,0,1,0,Medium,1.9544
SH1118,Frankfurt,Berlin,Rail,2024-02-13,1,1,2,Winter,0.346,3.64,0.18,0.64,0,On-Time,54545.77079382494,Machinery,1,0,0,1,Short,1.2962
SH1119,Mumbai,Felixstowe,Maritime,2024-02-26,18,18,2,Winter,0.307,0.71,0.3,0.744,0,On-Time,6094.104814573401,Machinery,1,0,0,0,Long,0.4134
SH1120,Shenzhen,Long Beach,Maritime,2024-07-15,16,19,7,Summer,0.051,7.2,1.56,0.787,3,Minor Delay,11640.091360451594,Textiles,1,1,0,0,Medium,2.6134500000000003
SH1121,Paris,Lyon,Rail,2024-09-22,1,10,9,Fall,0.23,5.32,2.41,0.672,9,Major Delay,16028.667388202932,Textiles,0,1,1,1,Short,2.3265000000000002
SH1122,Hamburg,Charleston,Maritime,2024-01-24,13,13,1,Winter,0.193,1.22,1.62,0.72,0,On-Time,18058.31680723087,Chemicals,1,0,0,0,Medium,0.8796000000000002
SH1123,Shenzhen,Long Beach,Maritime,2024-05-10,16,16,5,Spring,0.507,1.07,0.24,0.935,0,On-Time,6343.683343838202,Textiles,0,0,0,0,Medium,0.49865
SH1124,Chennai,Bangalore,Rail,2024-01-19,1,1,1,Winter,0.229,3.94,0.96,0.829,0,On-Time,5536.266072895118,Food,1,0,0,0,Short,1.51055
SH1125,Hamburg,Charleston,Maritime,2024-04-18,13,20,4,Spring,0.181,9.34,0.74,0.938,7,Major Delay,17238.303834419883,Food,0,1,0,0,Medium,3.0387
SH1126,Paris,Lyon,Rail,2024-01-15,1,8,1,Winter,0.248,5.8,2.68,0.774,7,Major Delay,242128.45159836832,Electronics,1,1,1,0,Short,2.5161
SH1127,Hamburg,Charleston,Maritime,2024-01-28,13,31,1,Winter,0.219,15.47,0.15,0.811,18,Major Delay,2530.8697900152492,Textiles,1,1,0,0,Medium,4.76955
SH1128,Delhi,Mumbai,Rail,2024-10-02,2,5,10,Fall,0.48,1.41,2.25,0.927,3,Minor Delay,30439.43288535864,Food,0,0,1,0,Short,1.0997500000000002
SH1129,Shenzhen,Long Beach,Maritime,2024-08-10,16,40,8,Summer,0.528,7.79,7.64,0.746,24,Major Delay,30283.269260394904,Chemicals,1,1,1,0,Medium,4.4161
SH1130,Rotterdam,New York,Maritime,2024-01-26,12,14,1,Winter,0.445,3.27,1.16,0.6,2,Minor Delay,4121.077280024379,Chemicals,1,0,0,1,Medium,1.4600000000000002
SH1131,Shenzhen,Long Beach,Maritime,2024-07-21,16,21,7,Summer,0.097,7.74,1.43,0.957,5,Major Delay,14468.25255229283,Food,1,1,0,0,Medium,2.70965
SH1132,Delhi,Mumbai,Rail,2024-04-24,2,2,4,Spring,0.103,2.95,0.49,0.94,0,On-Time,2980.613097547977,Machinery,0,0,0,0,Short,1.0431
SH1133,Frankfurt,Berlin,Rail,2024-08-01,1,4,8,Summer,0.372,2.69,2.39,0.961,3,Minor Delay,46028.15979693332,Textiles,1,0,1,0,Short,1.4886499999999998
SH1134,Chennai,Bangalore,Rail,2024-04-14,1,1,4,Spring,0.227,1.71,1.14,0.796,0,On-Time,16088.3944980175,Machinery,0,0,0,0,Short,0.8943999999999999
SH1135,Chennai,Bangalore,Rail,2024-02-02,1,11,2,Winter,0.868,8.64,0.53,0.797,10,Major Delay,55909.87782495363,Textiles,1,1,0,0,Short,2.9488499999999997
SH1136,Hamburg,Charleston,Maritime,2024-10-10,13,13,10,Fall,0.626,2.12,0.37,0.586,0,On-Time,33840.05783424225,Machinery,0,0,0,1,Medium,0.9572
SH1137,Shenzhen,Long Beach,Maritime,2024-08-07,16,24,8,Summer,0.263,9.04,0.12,0.621,8,Major Delay,29142.708715645193,Electronics,1,1,0,1,Medium,2.8893499999999994
SH1138,Chennai,Bangalore,Rail,2024-05-22,1,4,5,Spring,0.108,4.93,0.88,0.668,3,Minor Delay,95504.40713356547,Textiles,0,1,0,1,Short,1.8035999999999999
SH1139,Frankfurt,Berlin,Rail,2024-10-10,1,6,10,Fall,0.591,6.62,0.55,0.814,5,Major Delay,217752.37750149932,Chemicals,0,1,0,0,Short,2.2882000000000002
SH1140,Frankfurt,Berlin,Rail,2024-03-30,1,9,3,Spring,0.441,7.76,1.54,0.916,8,Major Delay,57453.74312053365,Machinery,0,1,0,0,Short,2.8221999999999996
SH1141,Rotterdam,New York,Maritime,2024-08-23,12,14,8,Summer,0.154,1.27,2.79,0.91,2,Minor Delay,21587.506404010295,Electronics,1,0,1,0,Medium,1.1318
SH1142,Delhi,Mumbai,Rail,2024-04-30,2,5,4,Spring,0.384,11.63,0.79,0.769,3,Minor Delay,18324.923452671523,Textiles,0,1,0,0,Short,3.82105
SH1143,Kolkata,Delhi,Rail,2024-09-08,3,11,9,Fall,0.25,6.31,1.2,0.885,8,Major Delay,16929.489945894675,Electronics,0,1,0,0,Short,2.27175
SH1144,Paris,Lyon,Rail,2024-08-03,1,2,8,Summer,0.275,4.51,1.76,0.67,1,Minor Delay,2015.7084091504482,Machinery,1,1,0,1,Short,1.9304999999999999
SH1145,Kolkata,Delhi,Rail,2024-04-20,3,9,4,Spring,0.358,9.48,1.87,0.89,6,Major Delay,69712.55075145284,Textiles,0,1,0,0,Short,3.4105999999999996
SH1146,Mumbai,Felixstowe,Maritime,2024-02-20,18,18,2,Winter,0.091,2.53,0.26,0.884,0,On-Time,4807.501998217025,Food,1,0,0,0,Long,0.8711999999999999
SH1147,Shenzhen,Long Beach,Maritime,2024-09-15,16,23,9,Fall,0.286,4.77,0.43,0.905,7,Major Delay,88214.46247425632,Food,0,1,0,0,Medium,1.6194499999999996
SH1148,Mumbai,Felixstowe,Maritime,2024-04-28,18,23,4,Spring,0.1,5.07,3.09,0.852,5,Major Delay,4974.81675132403,Food,0,1,1,0,Long,2.3505000000000003
SH1149,Delhi,Mumbai,Rail,2024-08-19,2,6,8,Summer,0.333,5.29,1.22,0.777,4,Major Delay,2326.564056479354,Machinery,1,1,0,0,Short,2.01435
SH1150,Delhi,Mumbai,Rail,2024-04-10,2,2,4,Spring,0.272,3.01,1.34,0.902,0,On-Time,30038.18073683415,Machinery,0,0,0,0,Short,1.3169
SH1151,Kolkata,Delhi,Rail,2024-09-29,3,11,9,Fall,0.123,1.17,2.22,0.515,8,Major Delay,26325.21530409347,Machinery,0,0,1,1,Short,1.0518500000000002
SH1152,Mumbai,Felixstowe,Maritime,2024-08-03,18,18,8,Summer,0.399,3.33,1.43,0.92,0,On-Time,14027.10866545471,Chemicals,1,0,0,0,Long,1.4563
SH1153,Delhi,Mumbai,Rail,2024-08-05,2,2,8,Summer,0.552,2.01,1.87,0.903,0,On-Time,21289.80740900745,Textiles,1,0,0,0,Short,1.2051499999999997
SH1154,Shenzhen,Long Beach,Maritime,2024-08-29,16,16,8,Summer,0.453,1.86,0.16,0.806,0,On-Time,57350.1291658604,Food,1,0,0,0,Medium,0.7371000000000001
SH1155,Shanghai,Los Angeles,Maritime,2024-03-15,14,14,3,Spring,0.243,3.75,0.28,0.894,0,On-Time,165996.31915604015,Food,0,0,0,0,Medium,1.2701
SH1156,Delhi,Mumbai,Rail,2024-04-28,2,2,4,Spring,0.092,0.67,1.62,0.831,0,On-Time,3547.9078551576845,Food,0,0,0,0,Short,0.6666500000000001
SH1157,Shenzhen,Long Beach,Maritime,2024-05-29,16,16,5,Spring,0.585,1.07,0.99,0.899,0,On-Time,5256.298156559717,Machinery,0,0,0,0,Medium,0.71075
SH1158,Shenzhen,Long Beach,Maritime,2024-04-01,16,30,4,Spring,0.208,11.73,1.19,0.842,14,Major Delay,32777.93661490933,Textiles,0,1,0,0,Medium,3.8975999999999997
SH1159,Shenzhen,Long Beach,Maritime,2024-01-19,16,22,1,Winter,0.126,4.33,2.18,0.791,6,Major Delay,24117.46430941457,Food,1,1,1,0,Medium,1.9214499999999997
SH1160,Rotterdam,New York,Maritime,2024-01-18,12,12,1,Winter,0.505,1.51,0.14,0.667,0,On-Time,2373.2146172080556,Electronics,1,0,0,1,Medium,0.67225
SH1161,Mumbai,Felixstowe,Maritime,2024-09-05,18,26,9,Fall,0.13,6.27,1.6,0.967,8,Major Delay,5804.181737086253,Electronics,0,1,0,0,Long,2.31525
SH1162,Frankfurt,Berlin,Rail,2024-07-17,1,3,7,Summer,0.452,2.92,3.27,0.923,2,Minor Delay,44827.29695169279,Chemicals,1,0,1,0,Short,1.80315
SH1163,Delhi,Mumbai,Rail,2024-09-08,2,8,9,Fall,0.473,7.56,0.14,0.615,6,Major Delay,4354.465900822227,Food,0,1,0,1,Short,2.4938499999999997
SH1164,Paris,Lyon,Rail,2024-08-12,1,8,8,Summer,0.256,5.27,2.13,0.78,7,Major Delay,9764.359718923226,Textiles,1,1,1,0,Short,2.2197
SH1165,Delhi,Mumbai,Rail,2024-05-26,2,9,5,Spring,0.186,6.46,0.15,0.927,7,Major Delay,11208.771028958357,Textiles,0,1,0,0,Short,2.03095
SH1166,Frankfurt,Berlin,Rail,2024-03-29,1,3,3,Spring,0.153,2.04,0.66,0.466,2,Minor Delay,8092.1420231963975,Food,0,0,0,1,Short,0.9411
SH1167,Kolkata,Delhi,Rail,2024-03-31,3,3,3,Spring,0.427,3.32,0.7,0.837,0,On-Time,179845.8118153737,Textiles,0,0,0,0,Short,1.29715
SH1168,Mumbai,Felixstowe,Maritime,2024-03-04,18,24,3,Spring,0.69,7.36,1.31,0.684,6,Major Delay,19479.76583651681,Textiles,0,1,0,1,Long,2.7525000000000004
SH1169,Shenzhen,Long Beach,Maritime,2024-10-06,16,16,10,Fall,0.285,2.64,1.95,0.791,0,On-Time,6637.008520172114,Food,0,0,0,0,Medium,1.38875
SH1170,Rotterdam,New York,Maritime,2024-05-10,12,12,5,Spring,0.045,2.49,0.07,0.755,0,On-Time,2852.5749800308686,Electronics,0,0,0,0,Medium,0.83475
SH1171,Mumbai,Felixstowe,Maritime,2024-07-22,18,28,7,Summer,0.232,6.03,0.5,0.944,10,Major Delay,39156.06879931429,Electronics,1,1,0,0,Long,1.9944
SH1172,Paris,Lyon,Rail,2024-10-20,1,9,10,Fall,0.277,5.91,0.99,0.725,8,Major Delay,5872.639079664604,Food,0,1,0,0,Short,2.14465
SH1173,Paris,Lyon,Rail,2024-09-07,1,14,9,Fall,0.384,9.82,0.32,0.939,13,Major Delay,10343.400681930074,Textiles,0,1,0,0,Short,3.11805
SH1174,Kolkata,Delhi,Rail,2024-02-17,3,3,2,Winter,0.521,2.87,0.55,0.836,0,On-Time,16378.192343806462,Electronics,1,0,0,0,Short,1.1437
SH1175,Mumbai,Felixstowe,Maritime,2024-07-09,18,28,7,Summer,0.369,7.42,0.61,0.603,10,Major Delay,13709.24331797007,Food,1,1,0,1,Long,2.5515499999999998
SH1176,Paris,Lyon,Rail,2024-03-09,1,1,3,Spring,0.423,0.96,0.13,0.784,0,On-Time,2816.008299706628,Chemicals,0,0,0,0,Short,0.4591
SH1177,Rotterdam,New York,Maritime,2024-06-08,12,19,6,Summer,0.438,5.11,0.78,0.75,7,Major Delay,19927.604947098585,Electronics,1,1,0,0,Medium,1.8781
SH1178,Mumbai,Felixstowe,Maritime,2024-03-12,18,27,3,Spring,0.484,6.76,1.16,0.54,9,Major Delay,18191.991938033054,Chemicals,0,1,0,1,Long,2.5298
SH1179,Frankfurt,Berlin,Rail,2024-06-12,1,9,6,Summer,0.741,4.88,1.94,0.591,8,Major Delay,32083.462669143533,Electronics,1,1,0,1,Short,2.19945
SH1180,Chennai,Bangalore,Rail,2024-08-07,1,1,8,Summer,0.245,0.45,0.1,0.872,0,On-Time,160796.58608566454,Textiles,1,0,0,0,Short,0.241
SH1181,Hamburg,Charleston,Maritime,2024-01-06,13,27,1,Winter,0.024,7.49,1.05,0.888,14,Major Delay,34738.27668534762,Electronics,1,1,0,0,Medium,2.5423
SH1182,Paris,Lyon,Rail,2024-01-13,1,1,1,Winter,0.177,1.97,0.16,0.685,0,On-Time,57471.48928125357,Food,1,0,0,1,Short,0.74515
SH1183,Frankfurt,Berlin,Rail,2024-05-10,1,1,5,Spring,0.243,0.92,1.83,0.664,0,On-Time,4613.95938606206,Machinery,0,0,0,1,Short,0.8661
SH1184,Chennai,Bangalore,Rail,2024-01-10,1,14,1,Winter,0.081,9.98,2.6,0.955,13,Major Delay,2499.724532476948,Chemicals,1,1,1,0,Short,3.67145
SH1185,Shenzhen,Long Beach,Maritime,2024-10-06,16,21,10,Fall,0.224,6.19,0.6,0.798,5,Major Delay,107073.92330979441,Chemicals,0,1,0,0,Medium,2.1023
SH1186,Hamburg,Charleston,Maritime,2024-01-13,13,22,1,Winter,0.257,6.66,0.08,0.876,9,Major Delay,9884.589633670832,Machinery,1,1,0,0,Medium,2.1004
SH1187,Mumbai,Felixstowe,Maritime,2024-02-15,18,18,2,Winter,0.026,0.78,0.71,0.762,0,On-Time,2433.295304384783,Textiles,1,0,0,0,Long,0.47619999999999996
SH1188,Rotterdam,New York,Maritime,2024-01-04,12,17,1,Winter,0.195,5.46,1.24,0.878,5,Major Delay,68837.7888780551,Machinery,1,1,0,0,Medium,2.0175
SH1189,Delhi,Mumbai,Rail,2024-08-26,2,13,8,Summer,0.066,7.39,0.46,0.736,11,Major Delay,4026.592565197357,Chemicals,1,1,0,0,Short,2.4111999999999996
SH1190,Mumbai,Felixstowe,Maritime,2024-04-05,18,18,4,Spring,0.31,2.85,1.03,0.876,0,On-Time,231853.6822958549,Food,0,0,0,0,Long,1.2055
SH1191,Delhi,Mumbai,Rail,2024-04-06,2,2,4,Spring,0.261,2.3,1.62,0.786,0,On-Time,1292.4918681492634,Chemicals,0,0,0,0,Short,1.2006999999999999
SH1192,Paris,Lyon,Rail,2024-06-17,1,9,6,Summer,0.185,5.24,1.26,0.905,8,Major Delay,33698.71233708746,Textiles,1,1,0,0,Short,1.9477499999999999
SH1193,Shanghai,Los Angeles,Maritime,2024-09-24,14,20,9,Fall,0.405,5.19,0.91,0.701,6,Major Delay,29291.222920925145,Machinery,0,1,0,0,Medium,1.9402500000000003
SH1194,Delhi,Mumbai,Rail,2024-05-02,2,4,5,Spring,0.717,2.01,0.75,0.72,2,Minor Delay,35136.69389038899,Textiles,0,0,0,0,Short,1.0038999999999998
SH1195,Mumbai,Felixstowe,Maritime,2024-05-10,18,19,5,Spring,0.275,0.6,2.06,0.953,1,Minor Delay,95097.76198094885,Chemicals,0,0,1,0,Long,0.76175
SH1196,Paris,Lyon,Rail,2024-09-30,1,30,9,Fall,0.147,17.38,2.47,0.802,29,Major Delay,7225.734441067584,Food,0,1,1,0,Short,5.910399999999999
SH1197,Shanghai,Los Angeles,Maritime,2024-01-05,14,16,1,Winter,0.729,1.88,0.1,0.904,2,Minor Delay,7171.074809650251,Electronics,1,0,0,0,Medium,0.7588
SH1198,Shenzhen,Long Beach,Maritime,2024-08-08,16,20,8,Summer,0.213,1.46,2.63,0.901,4,Major Delay,294380.81561196357,Electronics,1,0,1,0,Medium,1.1628500000000002
SH1199,Paris,Lyon,Rail,2024-07-14,1,1,7,Summer,0.075,3.41,0.64,0.826,0,On-Time,27225.100028292934,Food,1,0,0,0,Short,1.2414999999999998
SH1200,Delhi,Mumbai,Rail,2024-08-02,2,11,8,Summer,0.223,5.58,0.05,0.972,9,Major Delay,191306.6076496426,Food,1,1,0,0,Short,1.7380999999999998
SH1201,Delhi,Mumbai,Rail,2024-06-11,2,5,6,Summer,0.269,5.08,1.47,0.836,3,Minor Delay,6807.448127692309,Chemicals,1,1,0,0,Short,1.9863
SH1202,Paris,Lyon,Rail,2024-06-22,1,9,6,Summer,0.129,6.89,0.48,0.703,8,Major Delay,41766.58377910593,Chemicals,1,1,0,0,Short,2.28705
SH1203,Delhi,Mumbai,Rail,2024-10-11,2,9,10,Fall,0.195,9.44,0.18,0.691,7,Major Delay,6539.168682225239,Food,0,1,0,1,Short,2.9932499999999997
SH1204,Paris,Lyon,Rail,2024-10-05,1,1,10,Fall,0.235,1.25,0.36,0.919,0,On-Time,17346.365401461102,Food,0,0,0,0,Short,0.53225
SH1205,Kolkata,Delhi,Rail,2024-04-17,3,11,4,Spring,0.137,7.76,0.97,0.887,8,Major Delay,224608.9866413555,Machinery,0,1,0,0,Short,2.62615
SH1206,Frankfurt,Berlin,Rail,2024-05-02,1,3,5,Spring,0.388,7.03,0.64,0.853,2,Minor Delay,11469.188202804064,Chemicals,0,1,0,0,Short,2.38335
SH1207,Paris,Lyon,Rail,2024-02-25,1,5,2,Winter,0.199,5.66,0.02,0.754,4,Major Delay,97556.84942928025,Food,1,1,0,0,Short,1.8043
SH1208,Shanghai,Los Angeles,Maritime,2024-03-20,14,25,3,Spring,0.6,6.1,0.43,0.58,11,Major Delay,32995.78741081354,Food,0,1,0,1,Medium,2.1624999999999996
SH1209,Delhi,Mumbai,Rail,2024-09-03,2,2,9,Fall,0.074,0.5,0.32,0.707,0,On-Time,36382.25562027185,Textiles,0,0,0,0,Short,0.31805000000000005
SH1210,Kolkata,Delhi,Rail,2024-02-26,3,12,2,Winter,0.19,6.55,0.06,0.726,9,Major Delay,68682.8354777799,Electronics,1,1,0,0,Short,2.0865
SH1211,Shenzhen,Long Beach,Maritime,2024-02-03,16,16,2,Winter,0.389,1.75,0.47,0.831,0,On-Time,90029.59285466347,Chemicals,1,0,0,0,Medium,0.76255
SH1212,Frankfurt,Berlin,Rail,2024-06-04,1,1,6,Summer,0.256,2.62,0.05,0.731,0,On-Time,21402.657261468044,Machinery,1,0,0,0,Short,0.91695
SH1213,Mumbai,Felixstowe,Maritime,2024-02-04,18,27,2,Winter,0.216,10.6,0.72,0.861,9,Major Delay,5246.062277727401,Electronics,1,1,0,0,Long,3.43795
SH1214,Shanghai,Los Angeles,Maritime,2024-05-27,14,26,5,Spring,0.387,10.6,0.01,0.891,12,Major Delay,224765.71190637318,Machinery,0,1,0,0,Medium,3.2871499999999996
SH1215,Chennai,Bangalore,Rail,2024-09-14,1,6,9,Fall,0.499,4.07,0.11,0.677,5,Major Delay,5111.25765554021,Machinery,0,1,0,1,Short,1.4290500000000002
SH1216,Frankfurt,Berlin,Rail,2024-05-21,1,6,5,Spring,0.038,5.19,0.18,0.639,5,Major Delay,16904.480988257616,Machinery,0,1,0,1,Short,1.69985
SH1217,Frankfurt,Berlin,Rail,2024-07-29,1,1,7,Summer,0.319,1.35,0.78,0.845,0,On-Time,13262.820181888655,Machinery,1,0,0,0,Short,0.70255
SH1218,Shenzhen,Long Beach,Maritime,2024-08-26,16,19,8,Summer,0.217,4.04,1.91,0.707,3,Minor Delay,20728.863288560795,Machinery,1,1,0,0,Medium,1.8061500000000001
SH1219,Shenzhen,Long Beach,Maritime,2024-01-10,16,21,1,Winter,0.092,5.53,0.04,0.705,5,Major Delay,4495.00831501629,Textiles,1,1,0,0,Medium,1.76115
SH1220,Frankfurt,Berlin,Rail,2024-07-10,1,1,7,Summer,0.025,1.82,1.19,0.73,0,On-Time,6133.369074771203,Food,1,0,0,0,Short,0.916
SH1221,Rotterdam,New York,Maritime,2024-01-27,12,12,1,Winter,0.306,3.46,0.16,0.941,0,On-Time,24912.63415218313,Textiles,1,0,0,0,Medium,1.15395
SH1222,Frankfurt,Berlin,Rail,2024-04-02,1,1,4,Spring,0.173,2.01,0.6,0.945,0,On-Time,4297.9691614515,Chemicals,0,0,0,0,Short,0.8013499999999999
SH1223,Delhi,Mumbai,Rail,2024-10-07,2,2,10,Fall,0.133,1.0,0.5,0.85,0,On-Time,574.5579884683793,Textiles,0,0,0,0,Short,0.4891
SH1224,Kolkata,Delhi,Rail,2024-08-15,3,7,8,Summer,0.229,2.08,2.14,0.81,4,Major Delay,13579.476494591296,Machinery,1,0,1,0,Short,1.2523
SH1225,Paris,Lyon,Rail,2024-01-23,1,1,1,Winter,0.174,2.62,0.02,0.848,0,On-Time,17459.46151932323,Chemicals,1,0,0,0,Short,0.8638
SH1226,Kolkata,Delhi,Rail,2024-03-31,3,3,3,Spring,0.328,3.25,0.36,0.985,0,On-Time,2592.557091487965,Food,0,0,0,0,Short,1.13435
SH1227,Mumbai,Felixstowe,Maritime,2024-05-06,18,18,5,Spring,0.546,3.74,0.38,0.613,0,On-Time,156147.6581757227,Machinery,0,0,0,1,Long,1.4229500000000002
SH1228,Kolkata,Delhi,Rail,2024-01-20,3,4,1,Winter,0.054,6.11,0.76,0.66,1,Minor Delay,19352.468708507535,Chemicals,1,1,0,1,Short,2.1188
SH1229,Mumbai,Felixstowe,Maritime,2024-10-11,18,27,10,Fall,0.154,9.35,0.59,0.748,9,Major Delay,10985.198947912113,Machinery,0,1,0,0,Long,3.0463
SH1230,Mumbai,Felixstowe,Maritime,2024-02-17,18,23,2,Winter,0.263,5.25,1.42,0.745,5,Major Delay,145867.33581583574,Food,1,1,0,0,Long,2.04635
SH1231,Kolkata,Delhi,Rail,2024-03-24,3,6,3,Spring,0.319,5.01,1.54,0.757,3,Minor Delay,55392.01611585228,Food,0,1,0,0,Short,2.01255
SH1232,Hamburg,Charleston,Maritime,2024-06-05,13,13,6,Summer,0.329,1.32,1.48,0.607,0,On-Time,142942.35678275643,Textiles,1,0,0,1,Medium,0.93005
SH1233,Hamburg,Charleston,Maritime,2024-10-13,13,18,10,Fall,0.122,6.09,0.28,0.813,5,Major Delay,59436.73326602097,Textiles,0,1,0,0,Medium,1.96815
SH1234,Chennai,Bangalore,Rail,2024-07-03,1,11,7,Summer,0.308,5.61,0.1,0.759,10,Major Delay,92323.81534381575,Machinery,1,1,0,0,Short,1.82985
SH1235,Chennai,Bangalore,Rail,2024-09-19,1,3,9,Fall,0.346,4.79,1.33,0.735,2,Minor Delay,114383.43970391751,Machinery,0,1,0,0,Short,1.90495
SH1236,Paris,Lyon,Rail,2024-04-24,1,1,4,Spring,0.139,3.55,1.02,0.723,0,On-Time,46916.34913820256,Chemicals,0,0,0,0,Short,1.41705
SH1237,Hamburg,Charleston,Maritime,2024-06-22,13,31,6,Summer,0.525,15.0,1.68,0.794,18,Major Delay,40617.988638528994,Chemicals,1,1,0,0,Medium,5.0765
SH1238,Kolkata,Delhi,Rail,2024-09-15,3,12,9,Fall,0.323,6.79,0.2,0.801,9,Major Delay,99590.37013287886,Electronics,0,1,0,0,Short,2.2013499999999997
SH1239,Rotterdam,New York,Maritime,2024-04-27,12,12,4,Spring,0.635,0.93,0.04,0.739,0,On-Time,14663.737578415163,Machinery,0,0,0,0,Medium,0.48125000000000007
SH1240,Paris,Lyon,Rail,2024-01-28,1,7,1,Winter,0.266,6.23,0.76,0.667,6,Major Delay,55498.52193830305,Chemicals,1,1,0,1,Short,2.19545
SH1241,Paris,Lyon,Rail,2024-10-01,1,1,10,Fall,0.223,1.8,0.77,0.914,0,On-Time,4089.910944805088,Food,0,0,0,0,Short,0.7986
SH1242,Delhi,Mumbai,Rail,2024-07-09,2,2,7,Summer,0.052,0.96,0.99,0.951,0,On-Time,35901.151197917075,Machinery,1,0,0,0,Short,0.55815
SH1243,Hamburg,Charleston,Maritime,2024-08-08,13,13,8,Summer,0.391,0.9,0.01,0.838,0,On-Time,60817.51733443467,Textiles,1,0,0,0,Medium,0.3912
SH1244,Shanghai,Los Angeles,Maritime,2024-07-24,14,14,7,Summer,0.466,2.2,0.45,0.845,0,On-Time,34258.22277690218,Machinery,1,0,0,0,Medium,0.9044500000000002
SH1245,Hamburg,Charleston,Maritime,2024-01-25,13,13,1,Winter,0.605,1.47,1.15,0.777,0,On-Time,36637.55099959871,Electronics,1,0,0,0,Medium,0.90525
SH1246,Mumbai,Felixstowe,Maritime,2024-06-20,18,30,6,Summer,0.077,4.87,0.32,0.275,12,Major Delay,17241.635773281363,Chemicals,1,1,0,1,Long,1.7376500000000001
SH1247,Frankfurt,Berlin,Rail,2024-07-12,1,8,7,Summer,0.753,3.22,2.13,0.568,7,Major Delay,5623.586451759801,Machinery,1,0,1,1,Short,1.7571
SH1248,Mumbai,Felixstowe,Maritime,2024-10-03,18,23,10,Fall,0.131,4.63,0.76,0.884,5,Major Delay,10183.13408016282,Chemicals,0,1,0,0,Long,1.6341999999999999
SH1249,Chennai,Bangalore,Rail,2024-09-14,1,1,9,Fall,0.187,3.6,0.48,0.918,0,On-Time,17655.92390973647,Chemicals,0,0,0,0,Short,1.2579
SH1250,Chennai,Bangalore,Rail,2024-01-11,1,8,1,Winter,0.318,3.98,3.94,0.735,7,Major Delay,11525.897816853581,Chemicals,1,0,1,0,Short,2.30885
SH1251,Shanghai,Los Angeles,Maritime,2024-07-13,14,21,7,Summer,0.077,5.13,0.62,0.873,7,Major Delay,165673.38798655514,Electronics,1,1,0,0,Medium,1.74115
SH1252,Frankfurt,Berlin,Rail,2024-07-06,1,8,7,Summer,0.243,7.74,1.92,0.607,7,Major Delay,22151.506458539592,Food,1,1,0,1,Short,2.94885
SH1253,Hamburg,Charleston,Maritime,2024-04-03,13,15,4,Spring,0.237,6.66,1.45,0.847,2,Minor Delay,89858.69039232697,Food,0,1,0,0,Medium,2.44615
SH1254,Shenzhen,Long Beach,Maritime,2024-08-27,16,25,8,Summer,0.082,6.57,1.69,0.916,9,Major Delay,13714.082351193783,Textiles,1,1,0,0,Medium,2.4309
SH1255,Hamburg,Charleston,Maritime,2024-08-12,13,13,8,Summer,0.271,2.42,0.17,0.898,0,On-Time,27471.14394171742,Food,1,0,0,0,Medium,0.8482
SH1256,Kolkata,Delhi,Rail,2024-07-29,3,3,7,Summer,0.096,0.4,0.04,0.76,0,On-Time,32093.692351461425,Electronics,1,0,0,0,Short,0.2092
SH1257,Frankfurt,Berlin,Rail,2024-03-29,1,1,3,Spring,0.265,3.63,0.14,0.635,0,On-Time,20350.37814230199,Chemicals,0,0,0,1,Short,1.2682499999999999
SH1258,Paris,Lyon,Rail,2024-10-08,1,1,10,Fall,0.28,3.4,0.11,0.816,0,On-Time,60303.54346018425,Machinery,0,0,0,0,Short,1.1495000000000002
